locus_tag	ftype	length_bp	gene	EC_number	COG	product
HBIEEPJE_01123	CDS	1371	bglC	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
HBIEEPJE_01124	CDS	1041	ydgJ_1	1.-.-.-	COG0673	putative oxidoreductase YdgJ
HBIEEPJE_01125	CDS	1002	add	3.5.4.4	COG1816	Adenosine deaminase
HBIEEPJE_01126	CDS	1218				putative transporter
HBIEEPJE_01127	CDS	465				hypothetical protein
HBIEEPJE_01128	CDS	186				hypothetical protein
HBIEEPJE_01129	CDS	363				hypothetical protein
HBIEEPJE_01130	CDS	528	cybB		COG3038	Cytochrome b561
HBIEEPJE_01131	CDS	276	frmR_2		COG1937	Transcriptional repressor FrmR
HBIEEPJE_01132	CDS	1119	frmA_2	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
HBIEEPJE_01133	CDS	2373	quiA	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
HBIEEPJE_01134	CDS	924	gbpR			HTH-type transcriptional regulator GbpR
HBIEEPJE_01135	CDS	621	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
HBIEEPJE_01136	CDS	741	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
HBIEEPJE_01137	CDS	1344			COG5383	putative protein
HBIEEPJE_01138	CDS	1506	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
HBIEEPJE_01139	CDS	1089	xylB_1	1.1.1.90		Aryl-alcohol dehydrogenase
HBIEEPJE_01140	CDS	1845	mdoD		COG3131	Glucans biosynthesis protein D
HBIEEPJE_01141	CDS	579	rimL	2.3.1.-	COG1670	Ribosomal-protein-serine acetyltransferase
HBIEEPJE_01142	CDS	420				hypothetical protein
HBIEEPJE_01143	CDS	1671				hypothetical protein
HBIEEPJE_01144	CDS	246				hypothetical protein
HBIEEPJE_01145	CDS	390				hypothetical protein
HBIEEPJE_01146	CDS	942				hypothetical protein
HBIEEPJE_01147	CDS	1032				IS630 family transposase ISEc33
HBIEEPJE_01148	CDS	354	katG	1.11.1.21	COG0376	Catalase-peroxidase
HBIEEPJE_01149	CDS	1062	zapE_1		COG1485	Cell division protein ZapE
HBIEEPJE_01150	CDS	681	mgtC		COG1285	Protein MgtC
HBIEEPJE_01151	CDS	1407	ydjE			Inner membrane metabolite transport protein YdjE
HBIEEPJE_01152	CDS	315	chbA_1		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
HBIEEPJE_01153	CDS	324	celA_2	2.7.1.205		PTS system cellobiose-specific EIIB component
HBIEEPJE_01154	CDS	966				hypothetical protein
HBIEEPJE_01155	CDS	1284				hypothetical protein
HBIEEPJE_01156	CDS	945	rhaS_5			HTH-type transcriptional activator RhaS
HBIEEPJE_01157	CDS	2613		3.2.1.40		Alpha-L-rhamnosidase
HBIEEPJE_01158	CDS	1281	licC_2		COG1455	Lichenan permease IIC component
HBIEEPJE_01159	CDS	882	oxyR_2			Hydrogen peroxide-inducible genes activator
HBIEEPJE_01160	CDS	2301	ydeP		COG0243	Protein YdeP
HBIEEPJE_01161	CDS	918				hypothetical protein
HBIEEPJE_01162	CDS	924	mamB			Magnetosome protein MamB
HBIEEPJE_01163	CDS	687	fliY_1		COG0834	L-cystine-binding protein FliY
HBIEEPJE_01164	CDS	870				hypothetical protein
HBIEEPJE_01165	CDS	432	osmC	1.11.1.15	COG1764	Peroxiredoxin OsmC
HBIEEPJE_01166	CDS	147				hypothetical protein
HBIEEPJE_01167	CDS	405	ygiW_1		COG3111	Protein YgiW
HBIEEPJE_01168	CDS	504				hypothetical protein
HBIEEPJE_01169	CDS	447				hypothetical protein
HBIEEPJE_01170	CDS	96				hypothetical protein
HBIEEPJE_01171	CDS	996	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
HBIEEPJE_01172	CDS	1626	treS	3.2.1.1	COG0366	Trehalose synthase/amylase TreS
HBIEEPJE_01173	CDS	183				hypothetical protein
HBIEEPJE_01174	CDS	507	yciE_1		COG3685	Protein YciE
HBIEEPJE_01175	CDS	216				hypothetical protein
HBIEEPJE_01176	CDS	915	yghA	1.-.-.-		putative oxidoreductase YghA
HBIEEPJE_01177	CDS	246				hypothetical protein
HBIEEPJE_01178	CDS	894	dmlR_2			HTH-type transcriptional regulator DmlR
HBIEEPJE_01179	CDS	852				hypothetical protein
HBIEEPJE_01180	CDS	141	sra			Stationary-phase-induced ribosome-associated protein
HBIEEPJE_01181	CDS	1698	maeA	1.1.1.38	COG0281	NAD-dependent malic enzyme
HBIEEPJE_01182	CDS	708				hypothetical protein
HBIEEPJE_01183	CDS	1716	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
HBIEEPJE_01184	CDS	954				hypothetical protein
HBIEEPJE_01185	CDS	600	ppa_2	3.6.1.1	COG0221	Inorganic pyrophosphatase
HBIEEPJE_01186	CDS	1011	adhP	1.1.1.1	COG1064	Alcohol dehydrogenase, propanol-preferring
HBIEEPJE_01187	CDS	1623				hypothetical protein
HBIEEPJE_01188	CDS	945	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
HBIEEPJE_01189	CDS	849	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
HBIEEPJE_01190	CDS	1617	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
HBIEEPJE_01191	CDS	987	luxA	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
HBIEEPJE_01192	CDS	1092				hypothetical protein
HBIEEPJE_01193	CDS	1155	araJ		COG2814	Putative transporter AraJ
HBIEEPJE_01194	CDS	1146	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
HBIEEPJE_01195	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
HBIEEPJE_01196	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
HBIEEPJE_01197	CDS	1332	garP_2			putative galactarate transporter
HBIEEPJE_01198	CDS	150				hypothetical protein
HBIEEPJE_01199	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
HBIEEPJE_01200	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
HBIEEPJE_01201	CDS	2109	lpoA		COG3107	Penicillin-binding protein activator LpoA
HBIEEPJE_01202	CDS	387				hypothetical protein
HBIEEPJE_01203	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
HBIEEPJE_01204	CDS	576	osmY_1		COG2823	Osmotically-inducible protein Y
HBIEEPJE_01205	CDS	1041				hypothetical protein
HBIEEPJE_01206	CDS	648				hypothetical protein
HBIEEPJE_01207	CDS	537	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
HBIEEPJE_01208	CDS	444				hypothetical protein
HBIEEPJE_01209	CDS	321				hypothetical protein
HBIEEPJE_01210	CDS	504	eis	2.3.1.-		N-acetyltransferase Eis
HBIEEPJE_01211	CDS	525	ubiJ_1			Ubiquinone biosynthesis accessory factor UbiJ
HBIEEPJE_01212	CDS	1152			COG2826	IS30 family transposase IS30
HBIEEPJE_01213	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
HBIEEPJE_01214	CDS	282	ppiC_1	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
HBIEEPJE_01215	CDS	282	ppiC_2	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
HBIEEPJE_01216	CDS	2022	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
HBIEEPJE_01217	CDS	723	ydfK_1		COG1811	putative membrane protein YdfK
HBIEEPJE_01218	CDS	999				hypothetical protein
HBIEEPJE_01219	CDS	927	pcpR_1			PCP degradation transcriptional activation protein
HBIEEPJE_01220	CDS	1509	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
HBIEEPJE_01221	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
HBIEEPJE_01222	CDS	330	trxA_1		COG0526	Thioredoxin 1
HBIEEPJE_01223	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
HBIEEPJE_01224	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
HBIEEPJE_01225	CDS	1017	wzzE		COG3765	ECA polysaccharide chain length modulation protein
HBIEEPJE_01226	CDS	1086	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
HBIEEPJE_01227	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
HBIEEPJE_01228	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
HBIEEPJE_01229	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
HBIEEPJE_01230	CDS	675	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
HBIEEPJE_01231	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
HBIEEPJE_01232	CDS	1251	wzxE		COG2244	Lipid III flippase
HBIEEPJE_01233	CDS	1077	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
HBIEEPJE_01234	CDS	1347	wzyE			putative ECA polymerase
HBIEEPJE_01235	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
HBIEEPJE_01236	CDS	1386	yifK		COG1113	putative transport protein YifK
HBIEEPJE_01237	tRNA	77				tRNA-Arg(ccg)
HBIEEPJE_01238	tRNA	76				tRNA-His(gtg)
HBIEEPJE_01239	tRNA	87				tRNA-Leu(cag)
HBIEEPJE_01240	tRNA	77				tRNA-Pro(tgg)
HBIEEPJE_01241	CDS	1197	hemY		COG3071	Protein HemY
HBIEEPJE_01242	CDS	1182	hemX		COG2959	Protein HemX
HBIEEPJE_01243	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
HBIEEPJE_01244	CDS	957	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
HBIEEPJE_01245	CDS	2631	cyaA	4.6.1.1	COG3072	Adenylate cyclase
HBIEEPJE_01246	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
HBIEEPJE_01247	CDS	225				hypothetical protein
HBIEEPJE_01248	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
HBIEEPJE_01249	CDS	708				hypothetical protein
HBIEEPJE_01250	CDS	903	xerC_2		COG4973	Tyrosine recombinase XerC
HBIEEPJE_01251	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
HBIEEPJE_01252	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
HBIEEPJE_01253	CDS	951	corA		COG0598	Magnesium transport protein CorA
HBIEEPJE_01254	CDS	894	rarD		COG2962	Protein RarD
HBIEEPJE_01255	CDS	465				hypothetical protein
HBIEEPJE_01256	CDS	861	pldA	3.1.1.32	COG2829	Phospholipase A1
HBIEEPJE_01257	CDS	417	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
HBIEEPJE_01258	CDS	1506	recQ_2	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
HBIEEPJE_01259	CDS	621	rhtC_3		COG1280	Threonine efflux protein
HBIEEPJE_01260	CDS	921				ISNCY family transposase ISRor2
HBIEEPJE_01261	CDS	621	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
HBIEEPJE_01262	CDS	993	pldB	3.1.1.5	COG2267	Lysophospholipase L2
HBIEEPJE_01263	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
HBIEEPJE_01264	CDS	900	bioP		COG0697	Biotin transporter
HBIEEPJE_01265	CDS	954	metR_1			HTH-type transcriptional regulator MetR
HBIEEPJE_01266	CDS	2265	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
HBIEEPJE_01267	CDS	813	clcD	3.1.1.45		Carboxymethylenebutenolidase
HBIEEPJE_01268	CDS	762	udp	2.4.2.3	COG2820	Uridine phosphorylase
HBIEEPJE_01269	CDS	1449				hypothetical protein
HBIEEPJE_01270	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
HBIEEPJE_01271	CDS	606	ubiJ_2		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
HBIEEPJE_01272	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
HBIEEPJE_01273	CDS	252	tatA		COG1826	Sec-independent protein translocase protein TatA
HBIEEPJE_01274	CDS	537	tatB		COG1826	Sec-independent protein translocase protein TatB
HBIEEPJE_01275	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
HBIEEPJE_01276	CDS	792	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
HBIEEPJE_01277	CDS	489	rfaH		COG0250	Transcription antitermination protein RfaH
HBIEEPJE_01278	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
HBIEEPJE_01279	CDS	702	fre	1.5.1.41	COG0543	NAD(P)H-flavin reductase
HBIEEPJE_01280	CDS	1164	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
HBIEEPJE_01281	CDS	2040	fadB		COG1024	Fatty acid oxidation complex subunit alpha
HBIEEPJE_01282	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
HBIEEPJE_01283	CDS	615	yigZ		COG1739	IMPACT family member YigZ
HBIEEPJE_01284	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
HBIEEPJE_01285	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [menaquinone]
HBIEEPJE_01286	CDS	1011	thiH	4.1.99.19	COG1060	2-iminoacetate synthase
HBIEEPJE_01287	CDS	1533				hypothetical protein
HBIEEPJE_01288	CDS	306	celA_3	2.7.1.205		PTS system cellobiose-specific EIIB component
HBIEEPJE_01289	CDS	318	chbA_2		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
HBIEEPJE_01290	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
HBIEEPJE_01291	CDS	4224	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
HBIEEPJE_01292	CDS	4029	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
HBIEEPJE_01293	CDS	366	rplL		COG0222	50S ribosomal protein L7/L12
HBIEEPJE_01294	CDS	498	rplJ		COG0244	50S ribosomal protein L10
HBIEEPJE_01295	CDS	705	rplA		COG0081	50S ribosomal protein L1
HBIEEPJE_01296	CDS	429	rplK		COG0080	50S ribosomal protein L11
HBIEEPJE_01297	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
HBIEEPJE_01298	CDS	384	secE		COG0690	Protein translocase subunit SecE
HBIEEPJE_01299	CDS	891	tuf1_2			Elongation factor Tu 1
HBIEEPJE_01300	CDS	2556	fimD_5		COG3188	Outer membrane usher protein FimD
HBIEEPJE_01301	CDS	1095				hypothetical protein
HBIEEPJE_01302	CDS	1029				hypothetical protein
HBIEEPJE_01303	CDS	2538	fimD_6		COG3188	Outer membrane usher protein FimD
HBIEEPJE_01304	CDS	669	yadV_1			putative fimbrial chaperone YadV
HBIEEPJE_01305	CDS	549				hypothetical protein
HBIEEPJE_01306	CDS	702				hypothetical protein
HBIEEPJE_01307	CDS	891	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
HBIEEPJE_01308	CDS	621				hypothetical protein
HBIEEPJE_01309	CDS	795	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HBIEEPJE_01310	CDS	933	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
HBIEEPJE_01311	CDS	729	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
HBIEEPJE_01312	CDS	1521	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HBIEEPJE_01313	CDS	804	fliY_2		COG0834	L-cystine-binding protein FliY
HBIEEPJE_01314	CDS	1068	vldW_1	1.14.11.52		Validamycin A dioxygenase
HBIEEPJE_01315	CDS	864				hypothetical protein
HBIEEPJE_01316	CDS	951	gbuA	3.5.3.7	COG0010	Guanidinobutyrase
HBIEEPJE_01317	CDS	912				hypothetical protein
HBIEEPJE_01318	CDS	3153	oqxB20			multidrug efflux RND transporter permease subunit OqxB20
HBIEEPJE_01319	CDS	1176	bepF			Efflux pump periplasmic linker BepF
HBIEEPJE_01320	CDS	366	rob_1		COG2207	Right origin-binding protein
HBIEEPJE_01321	CDS	639				hypothetical protein
HBIEEPJE_01322	CDS	885	pgrR_1			HTH-type transcriptional regulator PgrR
HBIEEPJE_01323	CDS	801				hypothetical protein
HBIEEPJE_01324	CDS	966				hypothetical protein
HBIEEPJE_01325	CDS	993				hypothetical protein
HBIEEPJE_01326	CDS	1014	xerC_3			Tyrosine recombinase XerC
HBIEEPJE_01327	CDS	405				hypothetical protein
HBIEEPJE_01328	CDS	243				hypothetical protein
HBIEEPJE_01329	CDS	510				hypothetical protein
HBIEEPJE_01330	CDS	201				hypothetical protein
HBIEEPJE_01331	CDS	342				hypothetical protein
HBIEEPJE_01332	CDS	234				hypothetical protein
HBIEEPJE_01333	CDS	228	ybiI_1		COG1734	putative protein YbiI
HBIEEPJE_01334	CDS	858	dam_1	2.1.1.72	COG0338	DNA adenine methylase
HBIEEPJE_01335	CDS	2415				hypothetical protein
HBIEEPJE_01336	CDS	189				hypothetical protein
HBIEEPJE_01337	CDS	234	dinI_2			DNA damage-inducible protein I
HBIEEPJE_01338	CDS	219				hypothetical protein
HBIEEPJE_01339	CDS	843				hypothetical protein
HBIEEPJE_01340	CDS	1434				hypothetical protein
HBIEEPJE_01341	CDS	1035				hypothetical protein
HBIEEPJE_01342	CDS	1755				hypothetical protein
HBIEEPJE_01343	CDS	834				hypothetical protein
HBIEEPJE_01344	CDS	1065				hypothetical protein
HBIEEPJE_01345	CDS	651				hypothetical protein
HBIEEPJE_01346	CDS	465				hypothetical protein
HBIEEPJE_01347	CDS	204				hypothetical protein
HBIEEPJE_01348	CDS	216				hypothetical protein
HBIEEPJE_01349	CDS	510				hypothetical protein
HBIEEPJE_01350	CDS	384				hypothetical protein
HBIEEPJE_01351	CDS	429				hypothetical protein
HBIEEPJE_01352	CDS	432				hypothetical protein
HBIEEPJE_01353	CDS	447				hypothetical protein
HBIEEPJE_01354	CDS	573				hypothetical protein
HBIEEPJE_01355	CDS	363				hypothetical protein
HBIEEPJE_01356	CDS	909				hypothetical protein
HBIEEPJE_01357	CDS	594				hypothetical protein
HBIEEPJE_01358	CDS	2109				hypothetical protein
HBIEEPJE_01359	CDS	219				hypothetical protein
HBIEEPJE_01360	CDS	1164				hypothetical protein
HBIEEPJE_01361	CDS	1173	gpFI_1			Putative prophage major tail sheath protein
HBIEEPJE_01362	CDS	516				hypothetical protein
HBIEEPJE_01363	CDS	300				hypothetical protein
HBIEEPJE_01364	CDS	2628				hypothetical protein
HBIEEPJE_01365	CDS	486				hypothetical protein
HBIEEPJE_01366	CDS	1098				hypothetical protein
HBIEEPJE_01367	CDS	378				hypothetical protein
HBIEEPJE_01368	tmRNA	363	ssrA			transfer-messenger RNA, SsrA
HBIEEPJE_01369	CDS	483	smpB		COG0691	SsrA-binding protein
HBIEEPJE_01370	CDS	438	pasT		COG2867	Persistence and stress-resistance toxin PasT
HBIEEPJE_01371	CDS	291				hypothetical protein
HBIEEPJE_01372	CDS	342	bamE		COG2913	Outer membrane protein assembly factor BamE
HBIEEPJE_01373	CDS	1662	recN		COG0497	DNA repair protein RecN
HBIEEPJE_01374	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
HBIEEPJE_01375	CDS	591	grpE		COG0576	Protein GrpE
HBIEEPJE_01376	CDS	1287				hypothetical protein
HBIEEPJE_01377	CDS	792	ypjD		COG4137	Inner membrane protein YpjD
HBIEEPJE_01378	CDS	1365	ffh		COG0541	Signal recognition particle protein
HBIEEPJE_01379	CDS	249	rpsP		COG0228	30S ribosomal protein S16
HBIEEPJE_01380	CDS	549	rimM		COG0806	Ribosome maturation factor RimM
HBIEEPJE_01381	CDS	768	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
HBIEEPJE_01382	CDS	348	rplS		COG0335	50S ribosomal protein L19
HBIEEPJE_01383	CDS	459				hypothetical protein
HBIEEPJE_01384	CDS	1371				hypothetical protein
HBIEEPJE_01385	CDS	483	pal_2			Peptidoglycan-associated lipoprotein
HBIEEPJE_01386	CDS	1224	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
HBIEEPJE_01387	CDS	510				hypothetical protein
HBIEEPJE_01388	CDS	1071	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
HBIEEPJE_01389	CDS	1122	tyrA		COG0287	T-protein
HBIEEPJE_01390	CDS	873		3.1.1.99		6-deoxy-6-sulfogluconolactonase
HBIEEPJE_01391	CDS	1161	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
HBIEEPJE_01392	CDS	336	raiA		COG1544	Ribosome-associated inhibitor A
HBIEEPJE_01393	CDS	738	bamD		COG4105	Outer membrane protein assembly factor BamD
HBIEEPJE_01394	CDS	981	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
HBIEEPJE_01395	CDS	732	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
HBIEEPJE_01396	CDS	2574	clpB		COG0542	Chaperone protein ClpB
HBIEEPJE_01397	rRNA	448				16S ribosomal RNA (partial)
HBIEEPJE_01398	CDS	837	norB			Quinolone resistance protein NorB
HBIEEPJE_01399	CDS	975	pspF		COG1221	Psp operon transcriptional activator
HBIEEPJE_01400	CDS	669	pspA		COG1842	Phage shock protein A
HBIEEPJE_01401	CDS	225	pspB			Phage shock protein B
HBIEEPJE_01402	CDS	360	pspC		COG1983	Phage shock protein C
HBIEEPJE_01403	CDS	219	pspD			Phage shock protein D
HBIEEPJE_01404	CDS	1398	ycjX		COG3106	putative protein YcjX
HBIEEPJE_01405	CDS	1062				hypothetical protein
HBIEEPJE_01406	CDS	900	dsdC_2		COG0583	HTH-type transcriptional regulator DsdC
HBIEEPJE_01407	CDS	1314	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
HBIEEPJE_01408	CDS	1542	tyrR		COG3283	Transcriptional regulatory protein TyrR
HBIEEPJE_01409	CDS	1020				hypothetical protein
HBIEEPJE_01410	CDS	507	tpx	1.11.1.15	COG2077	Thiol peroxidase
HBIEEPJE_01411	CDS	612	ycjG_1	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
HBIEEPJE_01412	CDS	240	ycjG_2	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
HBIEEPJE_01413	CDS	708	mpaA	3.4.17.-	COG2866	Murein peptide amidase A
HBIEEPJE_01414	CDS	1617	mppA		COG4166	Periplasmic murein peptide-binding protein
HBIEEPJE_01415	CDS	387				hypothetical protein
HBIEEPJE_01416	CDS	834				hypothetical protein
HBIEEPJE_01417	CDS	885	pgrR_2			HTH-type transcriptional regulator PgrR
HBIEEPJE_01418	CDS	1059			COG1073	putative protein
HBIEEPJE_01419	CDS	1203	nepI_2		COG2814	Purine ribonucleoside efflux pump NepI
HBIEEPJE_01420	CDS	870	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
HBIEEPJE_01421	CDS	2199	lacZ_2	3.2.1.23		Beta-galactosidase
HBIEEPJE_01422	CDS	2694	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
HBIEEPJE_01423	CDS	435				hypothetical protein
HBIEEPJE_01424	CDS	1395				hypothetical protein
HBIEEPJE_01425	CDS	1548				hypothetical protein
HBIEEPJE_01426	CDS	1332				hypothetical protein
HBIEEPJE_01427	CDS	1818	acsAB_1			Cellulose synthase 1
HBIEEPJE_01428	CDS	1218				hypothetical protein
HBIEEPJE_01429	CDS	900				hypothetical protein
HBIEEPJE_01430	CDS	1212	rssB_1			Regulator of RpoS
HBIEEPJE_01431	CDS	339				hypothetical protein
HBIEEPJE_01432	CDS	444	rsbW	2.7.11.1		Serine-protein kinase RsbW
HBIEEPJE_01433	CDS	189	ynfQ			Protein YnfQ
HBIEEPJE_01434	CDS	915	pgrR_3			HTH-type transcriptional regulator PgrR
HBIEEPJE_01435	CDS	762	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HBIEEPJE_01436	CDS	1533				hypothetical protein
HBIEEPJE_01437	CDS	489				hypothetical protein
HBIEEPJE_01438	CDS	1026				hypothetical protein
HBIEEPJE_01439	CDS	192				hypothetical protein
HBIEEPJE_01440	CDS	402				hypothetical protein
HBIEEPJE_01441	CDS	225				hypothetical protein
HBIEEPJE_01442	CDS	708				hypothetical protein
HBIEEPJE_01443	CDS	579				hypothetical protein
HBIEEPJE_01444	CDS	828				hypothetical protein
HBIEEPJE_01445	CDS	195				hypothetical protein
HBIEEPJE_01446	CDS	426				hypothetical protein
HBIEEPJE_01447	CDS	219				hypothetical protein
HBIEEPJE_01448	CDS	255				hypothetical protein
HBIEEPJE_01449	CDS	366				hypothetical protein
HBIEEPJE_01450	CDS	225				hypothetical protein
HBIEEPJE_01451	CDS	108				hypothetical protein
HBIEEPJE_01452	CDS	414				hypothetical protein
HBIEEPJE_01453	CDS	675				hypothetical protein
HBIEEPJE_01454	CDS	1779				hypothetical protein
HBIEEPJE_01455	CDS	963				hypothetical protein
HBIEEPJE_01456	CDS	477				hypothetical protein
HBIEEPJE_01457	CDS	816				hypothetical protein
HBIEEPJE_01458	CDS	318				hypothetical protein
HBIEEPJE_01459	CDS	912				hypothetical protein
HBIEEPJE_01460	CDS	618				hypothetical protein
HBIEEPJE_01461	CDS	513	hpaC	1.5.1.36	COG1853	4-hydroxyphenylacetate 3-monooxygenase reductase component
HBIEEPJE_01462	CDS	1563	hpaB	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
HBIEEPJE_01463	CDS	891	rhaR_1			HTH-type transcriptional activator RhaR
HBIEEPJE_01464	CDS	1359	ttuB_1			Putative tartrate transporter
HBIEEPJE_01465	CDS	798	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
HBIEEPJE_01466	CDS	804	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
HBIEEPJE_01467	CDS	381	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
HBIEEPJE_01468	CDS	858	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
HBIEEPJE_01469	CDS	1467	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
HBIEEPJE_01470	CDS	765	hpcE_1		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
HBIEEPJE_01471	CDS	633	hpcE_2		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
